key,title,upload_date,view_count,like_count,tags,description,thumbnail,title_extracted_entities,Final Dx,Topics,Chief Complaint
"https://www.youtube.com/watch?v=2ghqwG7YPCQ
","November 9, 2023 VMR with Rabih & CPS Team - jerky movements",20231109,665,23,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/2ghqwG7YPCQ/maxresdefault.jpg,"[{'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'jerky', 'umls_cui': 'C1416531', 'semantic_type': 'T028'}, {'text': 'movements', 'umls_cui': 'C0026649', 'semantic_type': 'T040'}]",Cerebral amyloid angiopathy and cavernoma,,
"https://www.youtube.com/watch?v=eW1aoH_6b1U
","November 6, 2023 GI VMR with Dr. Victor Chedid - Odynophagia, dysphagia & epigastric pain",20231107,387,8,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/eW1aoH_6b1U/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGFogZShbMA8=&rs=AOn4CLCV2eHmBYY2pbO-Sr3DXo7SLu0vBg,"[{'text': 'Odynophagia', 'umls_cui': 'C0221150', 'semantic_type': 'T184'}, {'text': 'dysphagia', 'umls_cui': 'C0011168', 'semantic_type': 'T047'}, {'text': 'epigastric pain', 'umls_cui': 'C0232493', 'semantic_type': 'T184'}]",heterogeneous esophageal mass,,
"https://www.youtube.com/watch?v=o4wjPq4E8TE
","November 4, 2023 IMG VMR with Uni. of Pittsburgh IM Residency - bilateral lower extremity swelling",20231104,503,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/o4wjPq4E8TE/hqdefault.jpg,"[{'text': 'Uni', 'umls_cui': 'C3853222', 'semantic_type': 'T168'}, {'text': 'bilateral', 'umls_cui': 'C0238767', 'semantic_type': 'T082'}, {'text': 'lower extremity swelling', 'umls_cui': 'C0581394', 'semantic_type': 'T046'}]",Metastatic adenocarcinoma,,
"https://www.youtube.com/watch?v=fDKE6vxxs90
","April 15, 2025 Neuro VMR - behavior change, headaches, and blurry vision",20250415,275,18,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/fDKE6vxxs90/maxresdefault.jpg,"[{'text': 'behavior', 'umls_cui': 'C0004927', 'semantic_type': 'T053'}, {'text': 'change', 'umls_cui': 'C0392747', 'semantic_type': 'T169'}, {'text': 'headaches', 'umls_cui': 'C0018681', 'semantic_type': 'T184'}, {'text': 'blurry vision', 'umls_cui': 'C0344232', 'semantic_type': 'T033'}]",,,
"https://www.youtube.com/watch?v=5gvIjf922BU
","November 3, 2023 VMR with Reza & Rabih - chest pain",20231104,800,19,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/5gvIjf922BU/maxresdefault.jpg,"[{'text': 'chest pain', 'umls_cui': 'C0008031', 'semantic_type': 'T184'}]",Idiopathic anaphylaxis with Kounis-Syndrome,,
"https://www.youtube.com/watch?v=LQXiiCtnYx8
","November 2, 2023 VMR with Rabih & CPS Team - intermittent headache",20231103,487,15,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/LQXiiCtnYx8/hqdefault.jpg,"[{'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'intermittent', 'umls_cui': 'C0205267', 'semantic_type': 'T079'}]",HSV meningitis,,
"https://www.youtube.com/watch?v=pAuAiXYl_aY
","November 1, 2023 VMR with Steph & Zaven - watery diarrhea",20231101,435,11,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/pAuAiXYl_aY/maxresdefault.jpg,"[{'text': 'watery', 'umls_cui': 'C0443350', 'semantic_type': 'T080'}, {'text': 'diarrhea', 'umls_cui': 'C0011991', 'semantic_type': 'T184'}]",HIV and strongyloides infection,,
"https://www.youtube.com/watch?v=Vvnk_mSPwxU
","October 31, 2023 POCUS VMR with Dr. Scott Biggerstaff",20231101,306,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/Vvnk_mSPwxU/maxresdefault.jpg,[],,,
"https://www.youtube.com/watch?v=93jkxKtQE7c
","October 30,  2023 ID VMR with Drs. Annelys Roque Gardner, Amalia Aldredge, Alex Berman - chest mass",20231031,373,9,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/93jkxKtQE7c/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgWyg3MA8=&rs=AOn4CLD0je1k8eUwxUf2WSd_W7rg5d9DRg,"[{'text': 'ID', 'umls_cui': 'C0020786', 'semantic_type': 'T078'}, {'text': 'chest', 'umls_cui': 'C0817096', 'semantic_type': 'T029'}]",Ocular syphilis with Kaposi sarcoma,,
"https://www.youtube.com/watch?v=vsk2OCHEgpE
","October 26, 2023 VMR with Rabih & CPS Team - right side weakness and high-grade fever",20231026,542,15,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/vsk2OCHEgpE/maxresdefault.jpg,"[{'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'right side weakness', 'umls_cui': 'C0457435', 'semantic_type': 'T033'}, {'text': 'high-grade fever', 'umls_cui': 'C0239573', 'semantic_type': 'T033'}]",Chronic Inactive Endocarditis with emboli to the brain and spleen,,
"https://www.youtube.com/watch?v=hz2a0QH6r_8
","October 25, 2023 VMR with Jack & Mark - confusion",20231025,281,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/hz2a0QH6r_8/hqdefault.jpg,"[{'text': 'Jack', 'umls_cui': 'C1708586', 'semantic_type': 'T073'}, {'text': 'Mark', 'umls_cui': 'C0522501', 'semantic_type': 'T080'}, {'text': 'confusion', 'umls_cui': 'C0009676', 'semantic_type': 'T048'}]",Cerebral infarctions due to Trousseau's syndrome,,
"https://www.youtube.com/watch?v=QgtvF2PKazQ
","October 24, 2023 POCUS VMR w/Dr. Ross Prager - fatigue, abdominal distention, dyspnea & leg swelling",20231024,488,13,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/QgtvF2PKazQ/maxresdefault.jpg,"[{'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}, {'text': 'abdominal distention', 'umls_cui': 'C0000731', 'semantic_type': 'T033'}, {'text': 'dyspnea', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}, {'text': 'leg', 'umls_cui': 'C0023216', 'semantic_type': 'T023'}, {'text': 'swelling', 'umls_cui': 'C0013604', 'semantic_type': 'T046'}]",Acute exacerbation of HF with venous congestion,,
"https://www.youtube.com/watch?v=-WCMjkxUK3o
","October 23, 2023 ID VMR with Dr. Wassim Abdallah - diarrhea, fever, rash",20231024,461,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/-WCMjkxUK3o/maxresdefault.jpg,"[{'text': 'ID', 'umls_cui': 'C0020786', 'semantic_type': 'T078'}, {'text': 'fever', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}, {'text': 'rash', 'umls_cui': 'C0015230', 'semantic_type': 'T184'}]",Murine typhus,,
"https://www.youtube.com/watch?v=nM0GtKbXdP0
","April 14, 2025 Residency VMR with Huntington Health",20250414,313,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/nM0GtKbXdP0/maxresdefault.jpg,[],,,
"https://www.youtube.com/watch?v=V-SheFuLP1c
","October 21, 2023 IMG VMR with University of Miami IM Residency - altered mental status",20231021,494,13,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/V-SheFuLP1c/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACqAWKAgwIABABGGUgZShlMA8=&rs=AOn4CLBUoERsRmMoyG_46iBHUTWHMr0PJA,"[{'text': 'University of Miami IM', 'umls_cui': 'C0041740', 'semantic_type': 'T073'}, {'text': 'Residency', 'umls_cui': 'C0035182', 'semantic_type': 'T065'}, {'text': 'altered', 'umls_cui': 'C0392747', 'semantic_type': 'T169'}, {'text': 'mental status', 'umls_cui': 'C0278060', 'semantic_type': 'T033'}]",Large cell lymphoma post transplant w/ CNS involvement,,
"https://www.youtube.com/watch?v=xYCVIw09vhg
","October 20, 2023 VMR with Reza & Rabih - syncope",20231020,661,21,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/xYCVIw09vhg/maxresdefault.jpg,"[{'text': 'syncope', 'umls_cui': 'C0039070', 'semantic_type': 'T184'}]",Nephrotic syndrome and positive RPR,,
"https://www.youtube.com/watch?v=ucZ1UJzOvL8
","October 19, 2023 VMR with Rabih & CPS Team - right-sided facial droop, aphasia, and weakness",20231020,601,27,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/ucZ1UJzOvL8/hqdefault.jpg,"[{'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'aphasia', 'umls_cui': 'C0003537', 'semantic_type': 'T048'}, {'text': 'weakness', 'umls_cui': 'C0004093', 'semantic_type': 'T184'}]",to be determined,,
"https://www.youtube.com/watch?v=dsXtig8lBpE
","October 18, 2023 VMR with Sharmin & Jack - neck pain and swelling",20231019,305,12,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/dsXtig8lBpE/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACkgWKAgwIABABGGUgWShNMA8=&rs=AOn4CLDeEMECr6Am-gY0vVPWkwtxKHfIDw,"[{'text': 'Jack', 'umls_cui': 'C1708586', 'semantic_type': 'T073'}, {'text': 'neck pain', 'umls_cui': 'C0007859', 'semantic_type': 'T184'}, {'text': 'swelling', 'umls_cui': 'C0013604', 'semantic_type': 'T046'}]",Lemierre’s syndrome - source: periodontal/pharyngitis,,
"https://www.youtube.com/watch?v=Xf3JXJw3m5E
","October 17, 2023 VMR with Ravi & CPS Team - yellowing of skin and eyes",20231018,266,10,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/Xf3JXJw3m5E/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLDGdUXNqoErCWyzrdyxeA_I5c06mg,"[{'text': 'Ravi', 'umls_cui': 'C0205082', 'semantic_type': 'T033'}, {'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'yellowing', 'umls_cui': 'C0240962', 'semantic_type': 'T033'}, {'text': 'skin', 'umls_cui': 'C0444099', 'semantic_type': 'T031'}, {'text': 'eyes', 'umls_cui': 'C0015392', 'semantic_type': 'T023'}]",Cholestatic Liver Injury,,
"https://www.youtube.com/watch?v=dO-xGaLVAeQ
","October 16, 2023 ID VMR with Dr. Natasha Spottiswoode - fevers and chills",20231017,509,13,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/dO-xGaLVAeQ/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGGUgVihKMA8=&rs=AOn4CLCV9y9zbjQK0TtgcqvYM_YGuUzuWA,"[{'text': 'ID', 'umls_cui': 'C0020786', 'semantic_type': 'T078'}, {'text': 'fevers', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}, {'text': 'chills', 'umls_cui': 'C0085593', 'semantic_type': 'T184'}]",Disseminated nocardiosis,,
"https://www.youtube.com/watch?v=2TvPhxg4Il4
","October 14, 2023 IMG VMR with Penn Medicine IM Residency Program - fatigue and leukocytosis",20231014,868,14,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/2TvPhxg4Il4/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGFYgZShlMA8=&rs=AOn4CLA8uF4SQtP0y9Bc5fgRlltJVARipQ,"[{'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}, {'text': 'leukocytosis', 'umls_cui': 'C0023518', 'semantic_type': 'T047'}]",GATA2 deficiency,,
"https://www.youtube.com/watch?v=gWvQJjuPsnM
","October 13, 2023 VMR with Reza & Rabih - diarrhea",20231013,773,14,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/gWvQJjuPsnM/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACkgWKAgwIABABGGUgVShHMA8=&rs=AOn4CLDM9s4byhXoIDydXjLcYoGbTtAHgA,"[{'text': 'diarrhea', 'umls_cui': 'C0011991', 'semantic_type': 'T184'}]",CMV pseudotumor with mucoidopahtia,,
"https://www.youtube.com/watch?v=b2I9O8-MgOQ
","October 11, 2023 VMR with Sharmin & Maddy - fatigue and falls",20231012,283,7,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/b2I9O8-MgOQ/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGHIgTyg4MA8=&rs=AOn4CLCSsHqfSKSZR23lj1v2L4oHffZQqw,"[{'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}, {'text': 'falls', 'umls_cui': 'C0000921', 'semantic_type': 'T037'}]",SIADH 2/2 non-small cell adenocarcinoma,,
"https://www.youtube.com/watch?v=IA0twiQtoIY
","April 11, 2025 VMR with Rabih & Sharmin - haemoptysis",20250411,951,38,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/joinn",https://i.ytimg.com/vi/IA0twiQtoIY/maxresdefault.jpg,"[{'text': 'haemoptysis', 'umls_cui': 'C0019079', 'semantic_type': 'T184'}]",,,
"https://www.youtube.com/watch?v=PJ8H_kNKNM8
","October 10, 2023 VMR with Ravi & CPS Team - numbness and tingling of left hand and feet",20231010,395,13,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/PJ8H_kNKNM8/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLCD6yaG57wwqRiJgs3SC5-mFkWNgw,"[{'text': 'Ravi', 'umls_cui': 'C0205082', 'semantic_type': 'T033'}, {'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'numbness', 'umls_cui': 'C0020580', 'semantic_type': 'T033'}, {'text': 'tingling', 'umls_cui': 'C0030554', 'semantic_type': 'T047'}, {'text': 'left hand', 'umls_cui': 'C0230371', 'semantic_type': 'T023'}, {'text': 'feet', 'umls_cui': 'C0016504', 'semantic_type': 'T023'}]",Multiple Sclerosis,,
"https://www.youtube.com/watch?v=pkf-aquNPME
","October 9, 2023 Hepatology VMR with Drs. Arpan Patel & Christopher Coe - fatigue and splenomegaly",20231010,555,14,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/pkf-aquNPME/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACjgWKAgwIABABGGggaChoMA8=&rs=AOn4CLBay7aWur15_WYzs6F_UEZZmmf5Lg,"[{'text': 'Hepatology', 'umls_cui': 'C0086403', 'semantic_type': 'T091'}, {'text': 'fatigue', 'umls_cui': 'C0015672', 'semantic_type': 'T184'}, {'text': 'splenomegaly', 'umls_cui': 'C0038002', 'semantic_type': 'T033'}]",Wilson's disease,,
"https://www.youtube.com/watch?v=_GK1b4JKnJI
","October 6, 2023 VMR with Reza & Rabih - intermittent fevers",20231006,716,14,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/_GK1b4JKnJI/maxresdefault.jpg,"[{'text': 'intermittent', 'umls_cui': 'C0205267', 'semantic_type': 'T079'}, {'text': 'fevers', 'umls_cui': 'C0015967', 'semantic_type': 'T184'}]",Seronegative arthritis with renal biopsy consistent with diabetic glomerulopathy,,
"https://www.youtube.com/watch?v=4CbmfXgRlcE
","October 5, 2023 VMR with Rabih & CPS Team - SOB",20231005,538,13,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/4CbmfXgRlcE/maxresdefault.jpg,"[{'text': 'CPS', 'umls_cui': 'C0149958', 'semantic_type': 'T047'}, {'text': 'Team', 'umls_cui': 'C0871489', 'semantic_type': 'T096'}, {'text': 'SOB', 'umls_cui': 'C0013404', 'semantic_type': 'T184'}]",Cryptogenic organizing pneumonia (COP),,
"https://www.youtube.com/watch?v=jv2Y9Dkv-8Y
","October 4, 2023 VMR with Ann Marie & Steph - nausea, vomit and abdominal pain",20231004,372,10,[],"VMR  Schedule Survey: https://docs.google.com/forms/d/e/1FAIpQLSeeOMvBA_Aqw3tXwINPXRqirO2j51Lvo7R9_u2jJKzavs_WBA/viewform 

Do you want to get access to even more VMRs? 
Please go to our website: https://clinicalproblemsolving.com/learn-live/

Join this channel to get access to perks:
https://www.youtube.com/channel/UC8gFr9CU4Bgh0L3v0XQtuwA/join",https://i.ytimg.com/vi/jv2Y9Dkv-8Y/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYACkgWKAgwIABABGHIgUyg6MA8=&rs=AOn4CLAS0kKaJBfOp3ZXiB8UMYUkyHgN9Q,"[{'text': 'nausea', 'umls_cui': 'C0027497', 'semantic_type': 'T184'}, {'text': 'vomit', 'umls_cui': 'C0042963', 'semantic_type': 'T184'}, {'text': 'abdominal pain', 'umls_cui': 'C0000737', 'semantic_type': 'T184'}]",Renal loss - subacute illness,,
